"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,201001383,Male, 20,Minor,2,">1 party, dvr prime fault",Overseas,Unknown,Asian
1,201001387,Female, 72,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201001394,Male, 50,Not injured,1,"1 veh, dvr at fault",Full,,European
1,201001397,Male, 52,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,201001402,Male, 58,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,201001402,Male,,Serious,1,">1 party, dvr prime fault",Unknown,,Unknown
1,201001412,Male, 16,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,201001433,Male, 22,Not injured,2,">1 party, no dvr fault",Full,,European
1,201001433,Male, 29,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,201001464,Male, 19,Serious,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,201001467,Male, 20,Serious,1,"1 veh, dvr at fault",Disqualified,,European
1,201001472,Male, 18,Not injured,2,">1 party, dvr prime fault",Overseas,,Asian
1,201001472,Male, 38,Not injured,1,">1 party, no dvr fault",Full,,Other
1,201001473,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201001482,Male, 19,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001483,Male, 31,Serious,1,">1 party, no dvr fault",Full,,European
1,201001483,Male, 64,Minor,2,">1 party, dvr prime fault",Overseas,,European
1,201001495,Male, 72,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001516,Male, 44,Serious,2,">1 party, no dvr fault",Full,,Tongan
1,201001516,Male, 60,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201001518,Female, 54,Not injured,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,201001518,Male, 15,Serious,2,">1 party, no dvr fault",Restricted,,European
1,201001522,Male, 57,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001527,Female, 16,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,201001528,Male, 42,Serious,1,"1 veh, no dvr fault",Full,,NZ Maori
1,201001530,Female, 22,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,201001538,Male, 19,Serious,2,">1 party, dvr prime fault",Restricted,,Asian
1,201001538,Male, 36,Not injured,1,">1 party, no dvr fault",Full,,European
1,201001541,Female, 76,Minor,1,">1 party, dvr prime fault",Full,,European
1,201001541,Male, 58,Not injured,2,">1 party, no dvr fault",Full,,European
1,201001545,Male, 18,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201001545,Male, 52,Serious,1,">1 party, no dvr fault",Full,,European
1,201001547,Female, 16,Serious,1,">1 party, no dvr fault",Restricted,,NZ Maori
1,201001547,Female, 19,Minor,2,">1 party, dvr prime fault",Unknown,,European
1,201001557,Female, 24,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,201001557,Male, 18,Minor,1,">1 party, dvr prime fault",Disqualified,,Unknown
1,201001581,Male, 22,Minor,2,">1 party, no dvr fault",Restricted,,NZ Maori
1,201001581,Male, 40,Not injured,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,201001603,Male, 40,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201001611,Male, 57,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201001616,Male, 27,Minor,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201001618,Male, 32,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,201001618,Male, 45,Minor,2,">1 party, dvr prime fault",Full,,NZ Maori
1,201001619,Unknown, 82,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,201001622,Male, 24,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001626,Male, 39,Serious,1,"1 veh, dvr at fault",Disqualified,,European
1,201001629,Female, 15,Serious,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,201001629,Female, 57,Not injured,2,">1 party, no dvr fault",Full,,European
1,201001644,Female, 40,Minor,1,"1 veh, dvr at fault",Full,,European
1,201001651,Male, 27,Serious,1,">1 party, dvr prime fault",Restricted,,Unknown
1,201001651,Male, 36,Minor,2,">1 party, no dvr fault",Full,,Other
1,201001664,Female, 33,Serious,1,">1 party, dvr part fault",Full,,European
1,201001664,Male, 43,Minor,2,">1 party, dvr part fault",Full,,Asian
1,201001669,Female, 52,Minor,2,">1 party, no dvr fault",Full,,European
1,201001669,Male, 39,Serious,1,">1 party, dvr prime fault",Full,,European
1,201001670,Male, 20,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001678,Female, 78,Not injured,1,">1 party, no dvr fault",Full,,NZ Maori
1,201001682,Male, 47,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001687,Female, 21,Not injured,3,">1 party, no dvr fault",Restricted,,NZ Maori
1,201001687,Female, 39,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201001687,Female, 76,Serious,4,">1 party, no dvr fault",Full,,European
1,201001687,Male, 51,Not injured,2,">1 party, no dvr fault",Full,,NZ Maori
1,201001707,Male, 45,Serious,2,">1 party, no dvr fault",Full,,European
1,201001707,Male, 50,Minor,1,">1 party, dvr prime fault",Restricted,,Other Pacific Islander
1,201001713,Male, 38,Serious,1,"1 veh, dvr at fault",Full,,Samoan
1,201001725,Female, 55,Not injured,2,">1 party, no dvr fault",Full,,European
1,201001725,Male, 20,Serious,1,">1 party, dvr prime fault",Full,,Asian
1,201001746,Male, 28,Minor,2,">1 party, no dvr fault",Full,,European
1,201001746,Male, 47,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,201001747,Female, 40,Serious,1,">1 party, dvr prime fault",Full,,European
1,201001747,Male, 55,Minor,2,">1 party, no dvr fault",Full,,European
1,201001752,Male, 38,Not injured,1,">1 party, no dvr fault",Learner,,European
1,201001755,Female, 16,Not injured,1,">1 party, no dvr fault",Restricted,,Asian
1,201001765,Female, 26,Serious,1,"1 veh, dvr at fault",Unknown,,European
1,201001778,Male, 17,Serious,1,"1 veh, dvr at fault",Learner,,European
1,201001783,Male, 18,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,201001784,Male, 39,Serious,1,"1 veh, dvr at fault",Overseas,,European
1,201001789,Male, 19,Not injured,2,">1 party, dvr prime fault",Full,,NZ Maori
1,201001789,Male, 49,Serious,1,">1 party, no dvr fault",Full,,European
1,201001790,Male, 26,Not injured,1,">1 party, no dvr fault",Full,,European
1,201001809,Female, 42,Serious,1,">1 party, dvr prime fault",Never Licensed,,Other Pacific Islander
1,201001809,Male, 55,Serious,2,">1 party, no dvr fault",Expired,,European
1,201001823,Female, 59,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,Asian
1,201001827,Female, 70,Serious,2,">1 party, no dvr fault",Full,,European
1,201001827,Male, 75,Minor,1,">1 party, dvr prime fault",Full,,European
1,201001829,Male, 44,Serious,1,">1 party, no dvr fault",Full,,Unknown
1,201001829,Male, 51,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201001836,Male, 44,Not injured,2,">1 party, no dvr fault",Full,,European
1,201001843,Female, 21,Not injured,1,">1 party, no dvr fault",Learner,,NZ Maori
1,201001851,Male, 51,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001870,Male, 49,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001887,Male, 35,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001890,Male, 18,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201001892,Female, 19,Not injured,3,">1 party, no dvr fault",Restricted,,European
1,201001892,Female, 27,Serious,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201001892,Female, 67,Serious,2,">1 party, no dvr fault",Full,,NZ Maori
1,201001895,Male, 37,Minor,1,"1 veh, dvr at fault",Full,,European
1,201001897,Male, 61,Serious,1,"1 veh, no dvr fault",Full,,European
1,201001898,Male, 16,Minor,1,">1 party, dvr prime fault",Never Licensed,,European
1,201001898,Male, 35,Minor,2,">1 party, no dvr fault",Full,,Other
1,201001900,Male, 61,Serious,1,"1 veh, dvr at fault",Full,,European
1,201001907,Female, 18,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201001914,Male, 31,Not injured,2,">1 party, dvr prime fault",Overseas,Immigrant,Asian
1,201001914,Male, 33,Serious,1,">1 party, no dvr fault",Restricted,,Asian
1,201001917,Female, 23,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,201001917,Male, 61,Serious,2,">1 party, dvr prime fault",Full,,NZ Maori
1,201001946,Male, 24,Serious,1,">1 party, no dvr fault",Learner,,European
1,201001946,Male, 49,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201001950,Female, 55,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201001967,Female, 19,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,201001973,Male, 29,Serious,1,">1 party, dvr prime fault",Full,,European
1,201001973,Male, 55,Minor,2,">1 party, dvr part fault",Full,,European
1,201001979,Male, 54,Serious,1,">1 party, dvr prime fault",Full,,European
1,201001979,Male, 55,Minor,2,">1 party, no dvr fault",Full,,Tongan
1,201001980,Male, 20,Minor,2,">1 party, dvr prime fault",Never Licensed,,Other Pacific Islander
1,201001980,Male, 30,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,201001980,Male, 83,Not injured,3,">1 party, no dvr fault",Full,,European
1,201001981,Female, 22,Not injured,2,">1 party, dvr prime fault",Unknown,,Asian
1,201001982,Male, 28,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,201001985,Male, 23,Not injured,1,">1 party, dvr prime fault",Full,,Unknown
1,201001996,Female, 16,Minor,1,">1 party, dvr prime fault",Never Licensed,,European
1,201001996,Female, 23,Minor,2,">1 party, dvr part fault",Full,,European
1,201002014,Male, 35,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002015,Male, 81,Not injured,1,">1 party, no dvr fault",Full,,European
1,201002029,Female, 24,Minor,2,">1 party, no dvr fault",Restricted,,Other Pacific Islander
1,201002029,Male, 40,Minor,1,">1 party, dvr prime fault",Full,,Unknown
1,201002045,Female, 54,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002047,Male, 26,Minor,1,">1 party, dvr prime fault",Disqualified,,European
1,201002047,Male, 31,Not injured,2,">1 party, no dvr fault",Overseas,,Fijian
1,201002057,Female, 28,Minor,1,">1 party, dvr part fault",Restricted,,European
1,201002057,Female, 41,Minor,2,">1 party, dvr prime fault",Overseas,,European
1,201002060,Male, 22,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002075,Female, 76,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002082,Male, 21,Not injured,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,201002082,Male, 26,Not injured,4,">1 party, no dvr fault",Full,,Asian
1,201002082,Male, 45,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002082,Male, 57,Not injured,3,">1 party, no dvr fault",Full,,European
1,201002083,Female, 43,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,201002083,Male, 44,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201002089,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,Asian
1,201002131,Male, 18,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002134,Female, 41,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,201002134,Male, 48,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002136,Male, 26,Serious,1,"1 veh, dvr at fault",Full,,Fijian
1,201002143,Male, 35,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201002150,Male, 48,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201002158,Female, 25,Not injured,2,">1 party, dvr prime fault",Unknown,,Asian
1,201002158,Male, 33,Serious,1,">1 party, no dvr fault",Overseas,,European
1,201002169,Female, 78,Serious,1,">1 party, dvr prime fault",Full,,European
1,201002169,Male, 41,Not injured,2,">1 party, no dvr fault",Full,,Samoan
1,201002173,Female, 21,Serious,1,">1 party, no dvr fault",Restricted,,Asian
1,201002173,Male, 19,Not injured,2,">1 party, dvr prime fault",Restricted,,Unknown
1,201002175,Female, 25,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,201002175,Male, 22,Serious,1,">1 party, no dvr fault",Full,,European
1,201002198,Male, 62,Serious,1,">1 party, dvr prime fault",Unknown,,European
1,201002198,Male, 73,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002205,Male, 36,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,201002205,Male, 61,Not injured,2,">1 party, no dvr fault",Unknown,,NZ Maori
1,201002211,Male, 18,Serious,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,201002213,Female, 76,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002218,Male, 63,Not injured,1,">1 party, no dvr fault",Unknown,,European
1,201002225,Male, 33,Not injured,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002243,Male, 48,Not injured,1,">1 party, no dvr fault",Full,,Asian
1,201002250,Male, 25,Not injured,2,">1 party, dvr prime fault",Overseas,Unknown,Other
1,201002254,Female, 51,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,201002260,Male, 18,Not injured,1,">1 party, no dvr fault",Restricted,,Other
1,201002270,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002275,Male, 12,Not injured,2,">1 party, dvr part fault",Never Licensed,,European
1,201002275,Male, 13,Serious,1,">1 party, dvr prime fault",Never Licensed,,European
1,201002307,Male, 23,Minor,1,">1 party, no dvr fault",Full,,European
1,201002307,Male, 66,Serious,2,">1 party, dvr prime fault",Full,,European
1,201002312,Male, 57,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002322,Female, 55,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002323,Male, 22,Minor,1,"1 veh, dvr at fault",Full,,European
1,201002324,Male, 38,Serious,2,">1 party, no dvr fault",Full,,European
1,201002324,Male, 50,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002325,Female, 68,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002331,Female, 32,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002339,Male, 26,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002344,Female, 19,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201002351,Male, 60,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002353,Male, 38,Serious,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,201002356,Male, 64,Not injured,2,">1 party, no dvr fault",Overseas,Visitor,European
1,201002356,Male, 78,Serious,1,">1 party, dvr prime fault",Full,,European
1,201002372,Male, 33,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002376,Male, 18,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,201002376,Male, 24,Serious,1,">1 party, dvr prime fault",Disqualified,,European
1,201002380,Male, 18,Serious,1,">1 party, dvr prime fault",Full,,European
1,201002380,Male, 41,Serious,2,">1 party, no dvr fault",Full,,European
1,201002381,Male, 16,Serious,1,">1 party, no dvr fault",Full,,European
1,201002381,Male, 24,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201002388,Male, 17,Not injured,1,"1 veh, dvr at fault",Restricted,,Unknown
1,201002393,Male, 24,Not injured,1,"1 veh, dvr at fault",Learner,,Asian
1,201002401,Male, 25,Not injured,3,">1 party, no dvr fault",Full,,European
1,201002401,Male, 50,Serious,2,">1 party, no dvr fault",Full,,European
1,201002401,Male, 69,Minor,1,">1 party, dvr prime fault",Full,,European
1,201002416,Male, 59,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002424,Male, 58,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002429,Female, 51,Serious,1,"1 veh, dvr at fault",Full,,European
1,201002434,Female, 24,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201002434,Male, 70,Serious,1,">1 party, no dvr fault",Full,,European
1,201002457,Male, 19,Serious,1,"1 veh, no dvr fault",Forbidden,,Other Pacific Islander
1,201002459,Female, 51,Serious,2,">1 party, no dvr fault",Full,,Asian
1,201002459,Male, 23,Not injured,4,">1 party, no dvr fault",Restricted,,Cook Islander
1,201002459,Male, 32,Minor,3,">1 party, no dvr fault",Full,,Asian
1,201002459,Male, 49,Not injured,1,">1 party, dvr prime fault",Learner,,Samoan
1,201002459,Male, 55,Not injured,5,">1 party, dvr part fault",Full,,European
1,201002463,Female, 18,Not injured,1,">1 party, dvr prime fault",Learner,,Fijian
1,201002463,Female, 40,Serious,2,">1 party, no dvr fault",Full,,European
1,201002463,Male, 29,Minor,3,">1 party, no dvr fault",Full,,European
1,201002485,Female, 77,Serious,2,">1 party, dvr prime fault",Full,,European
1,201002485,Male, 32,Not injured,1,">1 party, no dvr fault",Full,,European
1,201002486,Female, 47,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002487,Male, 48,Serious,1,"1 veh, no dvr fault",Full,,European
1,201002489,Male, 20,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,201002490,Female, 37,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201002504,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,201002512,Male, 30,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,201002518,Unknown,,Not injured,1,">1 party, no dvr fault",Unknown,,Unknown
1,201002522,Male, 33,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201002522,Male, 57,Serious,1,">1 party, no dvr fault",Full,,NZ Maori
1,201002526,Female, 25,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201002529,Female, 28,Not injured,2,">1 party, dvr prime fault",Full,,European
1,201002529,Male, 21,Serious,1,">1 party, no dvr fault",Full,,European
1,201002532,Female, 24,Serious,2,">1 party, no dvr fault",Restricted,,Unknown
1,201002532,Male,,Not injured,1,">1 party, dvr prime fault",Unknown,,European
1,201002533,Male, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,201002533,Male, 78,Serious,2,">1 party, dvr prime fault",Full,,European
1,201002538,Male, 52,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,201002538,Male, 53,Not injured,2,">1 party, dvr part fault",Full,,European
1,201002546,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,Fijian
1,201002546,Male, 27,Serious,2,">1 party, no dvr fault",Forbidden,,Asian
1,201002563,Male, 78,Serious,1,">1 party, dvr prime fault",Full,,European
1,201002566,Female, 27,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,201002587,Male, 57,Not injured,1,">1 party, dvr prime fault",Full,,European
1,201002600,Male, 33,Minor,2,">1 party, no dvr fault",Full,,Asian
1,201002600,Male, 42,Minor,1,">1 party, dvr prime fault",Full,,European
1,201002604,Female, 30,Not injured,3,">1 party, no dvr fault",Full,,European
1,201002604,Male, 45,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002604,Male, 64,Serious,1,">1 party, dvr prime fault",Full,,European
1,201002610,Female, 19,Minor,1,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,201002610,Male, 60,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002612,Female, 39,Not injured,2,">1 party, no dvr fault",Full,,European
1,201002612,Male, 55,Serious,1,">1 party, dvr prime fault",Disqualified,,Fijian
1,201002640,Male, 29,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,201002644,Female, 34,Serious,1,"1 veh, dvr at fault",Unknown,,Tongan
1,201002645,Female, 62,Serious,2,">1 party, dvr prime fault",Full,,NZ Maori
1,201002645,Male, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,201002654,Male, 50,Not injured,2,">1 party, dvr prime fault",Full,,European
