"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,201000153,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000153,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000154,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000154,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000154,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201000155,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000155,1,"112 - Too fast on straight",Too fast for Conditions
1,201000155,1,"514 - Evading enforcement",Intentional or Criminal
1,201000155,1,"517 - Stolen vehicle",Intentional or Criminal
1,201000156,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,201000156,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,201000156,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201000157,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000157,1,"112 - Too fast on straight",Too fast for Conditions
1,201000157,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,201000158,1,"112 - Too fast on straight",Too fast for Conditions
1,201000158,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201000158,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201000158,3,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,201000159,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000159,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000159,1,"131 - Lost control when turning",Lost Control
1,201000159,1,"350 - Attention diverted",Attention Diverted By:
1,201000159,1,"402 - New driver showed inexperience",Inexperience
1,201000159,1,"517 - Stolen vehicle",Intentional or Criminal
1,201000160,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000160,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000160,1,"131 - Lost control when turning",Lost Control
1,201000160,1,"402 - New driver showed inexperience",Inexperience
1,201000161,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201000161,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000161,1,"129 - Too far left/right",Failed to Keep Left
1,201000161,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201000162,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201000162,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000162,1,"131 - Lost control when turning",Lost Control
1,201000163,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,201000163,1,"111 - Too fast entering corner",Too fast for Conditions
1,201000163,1,"131 - Lost control when turning",Lost Control
1,201000164,1,"106 - Alcohol not suspected, tested and -ve (MoT use only)",Alcohol or Drugs
1,201000164,1,"110 - Too fast for conditions",Too fast for Conditions
1,201000164,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201000164,2,"382 - Misjudged speed etc of vehicle coming from another dirn with right of way",Misjudged speed
1,201000166,1,"110 - Too fast for conditions",Too fast for Conditions
1,201000166,1,"135 - Lost control due to road conditions",Lost Control
1,201000166,1,"402 - New driver showed inexperience",Inexperience
1,201001001,1,"423 - Wrong pedal",Incorrect use of vehicle controls
1,201001005,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201001005,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,201001014,2,"202 - When turning or u turning contrary to a sign",Forbidden Movements
1,201001014,2,"338 - Failed to notice direction signs",Inattentive: Failed to Notice
1,201001025,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,201001026,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201001044,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001044,1,"131 - Lost control when turning",Lost Control
1,201001048,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201001048,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,201001048,1,"321 - Did not stop at stop sign",Did not Stop
1,201001050,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,201001052,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201001054,1,"512 - Intentional collision",Intentional or Criminal
1,201001054,2,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201001056,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,201001058,1,"131 - Lost control when turning",Lost Control
1,201001063,1,"129 - Too far left/right",Failed to Keep Left
1,201001063,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,201001063,1,"402 - New driver showed inexperience",Inexperience
1,201001069,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201001069,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001069,1,"131 - Lost control when turning",Lost Control
1,201001077,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201001077,1,"131 - Lost control when turning",Lost Control
1,201001086,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,201001086,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201001086,2,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,201001093,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,201001093,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,201001093,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201001101,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001101,1,"129 - Too far left/right",Failed to Keep Left
1,201001119,2,"308 - Failed to give way at driveway",Failed to Give Way
1,201001119,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201001125,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001125,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201001140,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,201001141,1,"133 - Lost control under heavy acceleration",Lost Control
1,201001141,1,"400 - Inexperience",Inexperience
1,201001146,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001146,1,"132 - Lost control under heavy braking",Lost Control
1,201001146,1,"402 - New driver showed inexperience",Inexperience
1,201001151,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001152,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001152,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001152,1,"131 - Lost control when turning",Lost Control
1,201001160,1,"131 - Lost control when turning",Lost Control
1,201001162,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,201001162,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201001181,2,"373 - Didnt see/look behind when pulling out from parked position",Did Not See or Look for Another Party Until Too Late
1,201001190,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001190,1,"131 - Lost control when turning",Lost Control
1,201001190,1,"514 - Evading enforcement",Intentional or Criminal
1,201001202,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,201001207,1,"133 - Lost control under heavy acceleration",Lost Control
1,201001207,1,"181 - Following too closely",In Line of Traffic
1,201001207,1,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,201001225,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,201001225,1,"322 - Did not stop at steady red light",Did not Stop
1,201001225,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,201001234,1,"129 - Too far left/right",Failed to Keep Left
1,201001234,1,"341 - Obstruction on roadway",Inattentive: Failed to Notice
1,201001234,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,201001252,1,"131 - Lost control when turning",Lost Control
1,201001252,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201001253,1,"121 - Swung wide on bend",Failed to Keep Left
1,201001255,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001255,1,"131 - Lost control when turning",Lost Control
1,201001259,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001259,1,"131 - Lost control when turning",Lost Control
1,201001279,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,201001279,1,"387 - Misjudged intentions of other party",Misjudged speed
1,201001289,1,"108 - Drugs suspected",Alcohol or Drugs
1,201001289,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,201001296,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001296,1,"131 - Lost control when turning",Lost Control
1,201001296,1,"400 - Inexperience",Inexperience
1,201001298,1,"132 - Lost control under heavy braking",Lost Control
1,201001305,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,201001305,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,201001314,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201001314,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201001316,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001316,1,"129 - Too far left/right",Failed to Keep Left
1,201001316,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,201001323,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001323,1,"112 - Too fast on straight",Too fast for Conditions
1,201001323,1,"130 - Lost control",Lost Control
1,201001328,2,"314 - Failed to give way when waved through by other driver",Failed to Give Way
1,201001328,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201001333,1,"411 - Fatigue due to long trip",Fatigue (Drowsy
1,201001335,1,"129 - Too far left/right",Failed to Keep Left
1,201001335,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201001335,1,"407 - Driver over-reacted",Inexperience
1,201001336,1,"129 - Too far left/right",Failed to Keep Left
1,201001336,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,201001336,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,201001351,1,"136 - Lost control due to vehicle fault",Lost Control
1,201001361,2,"314 - Failed to give way when waved through by other driver",Failed to Give Way
1,201001361,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,201001362,1,"129 - Too far left/right",Failed to Keep Left
1,201001362,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,201001366,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001366,1,"129 - Too far left/right",Failed to Keep Left
1,201001366,1,"131 - Lost control when turning",Lost Control
1,201001383,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,201001383,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201001387,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,201001387,1,"370 - Did not see or look for other party until too late",Did Not See or Look for Another Party Until Too Late
1,201001394,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001397,1,"129 - Too far left/right",Failed to Keep Left
1,201001397,1,"131 - Lost control when turning",Lost Control
1,201001397,1,"403 - Driving unfamiliar vehicle",Inexperience
1,201001402,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,201001412,1,"112 - Too fast on straight",Too fast for Conditions
1,201001412,1,"402 - New driver showed inexperience",Inexperience
1,201001433,1,"322 - Did not stop at steady red light",Did not Stop
1,201001464,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201001464,1,"110 - Too fast for conditions",Too fast for Conditions
1,201001467,1,"101 - Alcohol suspected",Alcohol or Drugs
1,201001467,1,"112 - Too fast on straight",Too fast for Conditions
1,201001467,1,"433 - Showing off wheelspins/wheelies/doughnuts/drifting etc",Showing Off
1,201001472,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201001472,2,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,201001473,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001473,1,"414 - Fatigue due to working long hours before driving",Fatigue (Drowsy
1,201001482,1,"131 - Lost control when turning",Lost Control
1,201001482,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,201001483,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,201001483,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,201001495,1,"111 - Too fast entering corner",Too fast for Conditions
1,201001495,1,"131 - Lost control when turning",Lost Control
1,201001516,1,"129 - Too far left/right",Failed to Keep Left
1,201001518,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,201001518,1,"131 - Lost control when turning",Lost Control
1,201001518,1,"402 - New driver showed inexperience",Inexperience
1,201001522,1,"131 - Lost control when turning",Lost Control
1,201001522,1,"150 - Overtaking",Overtaking
1,201001527,1,"129 - Too far left/right",Failed to Keep Left
