"crashID" "meshblockID" "urbanRural"
201134796 1170400 "Main urban area"
201038370 1166200 "Main urban area"
2901210 1166200 "Main urban area"
2931310 1166500 "Main urban area"
201204430 1166600 "Main urban area"
2834293 1166500 "Main urban area"
2932355 1166500 "Main urban area"
2839980 1166600 "Main urban area"
201137325 1166500 "Main urban area"
201230599 1166200 "Main urban area"
201104667 1166200 "Main urban area"
201134767 1166500 "Main urban area"
2937471 1166300 "Main urban area"
201037179 1166500 "Main urban area"
201033008 1166500 "Main urban area"
2801156 1166500 "Main urban area"
2837997 1166300 "Main urban area"
2933408 1166500 "Main urban area"
2831323 1166500 "Main urban area"
201004421 1166600 "Main urban area"
2844683 1175202 "Main urban area"
2844217 1176500 "Main urban area"
201230112 1176500 "Main urban area"
201034978 1176500 "Main urban area"
201239893 1176500 "Main urban area"
2835523 1176500 "Main urban area"
2937013 1175100 "Main urban area"
201231136 1215000 "Satellite Urban Area"
201101407 1214900 "Satellite Urban Area"
201104043 1214900 "Satellite Urban Area"
201034964 1214900 "Satellite Urban Area"
201204401 1214900 "Satellite Urban Area"
2844973 1214900 "Satellite Urban Area"
2803540 1214900 "Satellite Urban Area"
201102816 1214900 "Satellite Urban Area"
201201928 1165200 "Main urban area"
2945021 1165200 "Main urban area"
201138295 1165300 "Main urban area"
201104744 1165100 "Main urban area"
201132003 1165100 "Main urban area"
2842642 1165100 "Main urban area"
2844658 1170700 "Main urban area"
201043318 1170700 "Main urban area"
2905633 1170700 "Main urban area"
2937985 1170500 "Main urban area"
201134963 1170500 "Main urban area"
2939732 1170500 "Main urban area"
201130682 1170400 "Main urban area"
2844670 1170900 "Main urban area"
2843821 1170900 "Main urban area"
201135181 1170400 "Main urban area"
201039406 1170400 "Main urban area"
201137264 1170400 "Main urban area"
2831350 1170500 "Main urban area"
201139552 1170500 "Main urban area"
201031973 1170500 "Main urban area"
201236462 1170500 "Main urban area"
2801127 1166000 "Main urban area"
201135079 1166200 "Main urban area"
2902319 1167900 "Main urban area"
2834051 1167900 "Main urban area"
2940557 1214800 "Satellite Urban Area"
201036293 1213900 "Satellite Urban Area"
201033528 1168000 "Main urban area"
2940535 1168000 "Main urban area"
2837412 1168000 "Main urban area"
2842638 1214900 "Satellite Urban Area"
2842655 1168000 "Main urban area"
2939787 1175202 "Main urban area"
201102038 1192800 "Main urban area"
201137465 1167900 "Main urban area"
201137441 1167900 "Main urban area"
2945183 1167900 "Main urban area"
201230570 1167900 "Main urban area"
201234921 1167900 "Main urban area"
201133210 1168000 "Main urban area"
201136651 1168000 "Main urban area"
201230124 1168000 "Main urban area"
201201040 1168000 "Main urban area"
201238889 1172600 "Main urban area"
201236434 1172600 "Main urban area"
2805335 1172600 "Main urban area"
201103721 1172600 "Main urban area"
2937956 1172600 "Main urban area"
201233032 1172600 "Main urban area"
2902320 1172600 "Main urban area"
2839339 1175300 "Main urban area"
2842783 1172600 "Main urban area"
2842643 1168000 "Main urban area"
2804309 1167700 "Main urban area"
2943326 1168000 "Main urban area"
201102358 1170500 "Main urban area"
201104746 1170500 "Main urban area"
201236618 1170500 "Main urban area"
201037292 1170700 "Main urban area"
201030907 1170500 "Main urban area"
2933055 1170500 "Main urban area"
2832036 1170500 "Main urban area"
2837907 1167700 "Main urban area"
2842768 1167700 "Main urban area"
201033089 1166100 "Main urban area"
201102994 1166100 "Main urban area"
201031557 1164600 "Main urban area"
201030644 1164700 "Main urban area"
2901395 1164700 "Main urban area"
201039423 1164700 "Main urban area"
2935973 1164700 "Main urban area"
2930573 1164700 "Main urban area"
201135064 1164700 "Main urban area"
201134594 1164700 "Main urban area"
201004161 1164700 "Main urban area"
2942639 1171700 "Main urban area"
201239818 1171700 "Main urban area"
2931312 1171700 "Main urban area"
2903755 1171700 "Main urban area"
2933597 1171700 "Main urban area"
201101552 1172600 "Main urban area"
2938067 1166600 "Main urban area"
201131499 1166500 "Main urban area"
2934535 1166600 "Main urban area"
201240312 1165400 "Main urban area"
2944038 1165400 "Main urban area"
201037187 1165200 "Main urban area"
2905097 1165400 "Main urban area"
2903739 1165200 "Main urban area"
201230996 1165400 "Main urban area"
201139516 1165400 "Main urban area"
201201162 1165200 "Main urban area"
2943172 1165200 "Main urban area"
201132553 1167000 "Main urban area"
201139244 1167100 "Main urban area"
2840883 1168100 "Main urban area"
201139017 1168100 "Main urban area"
2831322 1167602 "Main urban area"
2933176 1167000 "Main urban area"
201040836 1167000 "Main urban area"
201134716 1167000 "Main urban area"
2931303 1167000 "Main urban area"
201132002 1167000 "Main urban area"
2934562 1167000 "Main urban area"
201001546 1167000 "Main urban area"
201137288 1167000 "Main urban area"
201130020 1167000 "Main urban area"
2833585 1216102 "Satellite Urban Area"
201002671 1216000 "Satellite Urban Area"
201238782 1216101 "Satellite Urban Area"
2804120 1167100 "Main urban area"
201241255 1166900 "Main urban area"
201043343 1166900 "Main urban area"
2837044 1167000 "Main urban area"
201004846 1167100 "Main urban area"
2833588 1166900 "Main urban area"
2905560 1166900 "Main urban area"
2933172 1166900 "Main urban area"
2844005 1166900 "Main urban area"
201135661 1166900 "Main urban area"
201135736 1166900 "Main urban area"
201131440 1166900 "Main urban area"
201042873 1166900 "Main urban area"
201043327 1166900 "Main urban area"
201037921 1166900 "Main urban area"
201139220 1166900 "Main urban area"
201239816 1166900 "Main urban area"
201139014 1166900 "Main urban area"
201134992 1166900 "Main urban area"
2905862 1170400 "Main urban area"
2941195 1170400 "Main urban area"
201043023 1170400 "Main urban area"
2839961 1170400 "Main urban area"
201230643 1169400 "Main urban area"
201139040 1169400 "Main urban area"
2938692 1169400 "Main urban area"
201001812 1169400 "Main urban area"
201135036 1169400 "Main urban area"
201205253 1170002 "Main urban area"
201134653 1170400 "Main urban area"
201232692 1170400 "Main urban area"
201138279 1170400 "Main urban area"
201039620 1170400 "Main urban area"
2934528 1170002 "Main urban area"
2939779 1170002 "Main urban area"
2831366 1170002 "Main urban area"
201201150 1169400 "Main urban area"
201230110 1170002 "Main urban area"
201101515 1170002 "Main urban area"
2941805 1170002 "Main urban area"
201131442 1170002 "Main urban area"
2941810 1170002 "Main urban area"
2837019 1169700 "Main urban area"
2834048 1169700 "Main urban area"
201004859 1170002 "Main urban area"
2931404 1170002 "Main urban area"
2902735 1170002 "Main urban area"
201042918 1170002 "Main urban area"
201135610 1170002 "Main urban area"
201230204 1170002 "Main urban area"
2944354 1169700 "Main urban area"
201138021 1170002 "Main urban area"
201135662 1170002 "Main urban area"
201234435 1170002 "Main urban area"
2803576 1170002 "Main urban area"
201233692 1170002 "Main urban area"
201234040 1170002 "Main urban area"
201239894 1170002 "Main urban area"
201234775 1170002 "Main urban area"
2839969 1171500 "Main urban area"
2801488 1171600 "Main urban area"
2804371 1171500 "Main urban area"
2845353 1170002 "Main urban area"
2806205 1170002 "Main urban area"
201135352 1170002 "Main urban area"
201040832 1170002 "Main urban area"
201136691 1170002 "Main urban area"
2937984 1170002 "Main urban area"
201240860 1170002 "Main urban area"
2942533 1170002 "Main urban area"
2839809 1171500 "Main urban area"
2834039 1171500 "Main urban area"
201234434 1171600 "Main urban area"
2932351 1171500 "Main urban area"
2830779 1171500 "Main urban area"
2932368 1171500 "Main urban area"
201135584 1171600 "Main urban area"
2944743 1171600 "Main urban area"
2938066 1171500 "Main urban area"
2837040 1171500 "Main urban area"
201005999 1171600 "Main urban area"
201034191 1171600 "Main urban area"
201002627 1171600 "Main urban area"
2837165 1171500 "Main urban area"
201101526 1163800 "Main urban area"
2845190 1164100 "Main urban area"
201136553 1163800 "Main urban area"
201203787 1152000 "Independent Urban Area"
2937511 1152100 "Independent Urban Area"
2944945 1197400 "Main urban area"
201037106 1139500 "Independent Urban Area"
2839213 1139500 "Independent Urban Area"
201201183 1139600 "Independent Urban Area"
2842602 1139200 "Independent Urban Area"
201136688 1305100 "Independent Urban Area"
2901741 1181001 "Rural area with moderate urban influence"
201232673 1221801 "Main urban area"
2834443 1214205 "Satellite Urban Area"
2838632 1183601 "Independent Urban Area"
201034972 1183502 "Independent Urban Area"
201038379 1158401 "Main urban area"
201134756 1158401 "Main urban area"
201230289 1190400 "Main urban area"
2932347 1190400 "Main urban area"
2937928 1190302 "Main urban area"
2905620 1190200 "Main urban area"
201043042 1190100 "Main urban area"
2938630 1190301 "Main urban area"
201134213 1190500 "Main urban area"
201203764 1190301 "Main urban area"
201030642 1190302 "Main urban area"
2905630 1190301 "Main urban area"
201135929 1241300 "Main urban area"
2942876 1241300 "Main urban area"
201039387 1241600 "Main urban area"
201130577 1144100 "Independent Urban Area"
2932206 1190805 "Main urban area"
201131494 1127702 "Rural area with low urban influence"
2838665 1265701 "Rural area with low urban influence"
201203756 1127703 "Rural area with moderate urban influence"
201239318 1278801 "Independent Urban Area"
201203972 1278801 "Independent Urban Area"
201235418 1279905 "Independent Urban Area"
2904685 1279905 "Independent Urban Area"
201230252 1279905 "Independent Urban Area"
201003204 1279905 "Independent Urban Area"
2944052 1279905 "Independent Urban Area"
201139499 1270800 "Independent Urban Area"
2939793 1270800 "Independent Urban Area"
201238901 1270800 "Independent Urban Area"
201132013 1270800 "Independent Urban Area"
201230551 1270800 "Independent Urban Area"
201131418 1249800 "Rural area with high urban influence"
201003220 1249800 "Rural area with high urban influence"
201242234 1249800 "Rural area with high urban influence"
201233699 1176500 "Main urban area"
201103279 1176500 "Main urban area"
201201219 1176500 "Main urban area"
2837100 1176500 "Main urban area"
2837001 1176500 "Main urban area"
2934534 1175400 "Main urban area"
201133397 1175400 "Main urban area"
2944356 1175400 "Main urban area"
201038382 1175400 "Main urban area"
201232290 1175400 "Main urban area"
201131433 1175400 "Main urban area"
201030836 1175400 "Main urban area"
201139219 1175400 "Main urban area"
2934712 1176500 "Main urban area"
201034188 1176500 "Main urban area"
201101534 1175500 "Main urban area"
201132006 1175000 "Main urban area"
2839235 1175100 "Main urban area"
2835378 1175100 "Main urban area"
2943196 1175100 "Main urban area"
201134759 1175400 "Main urban area"
201140003 1175100 "Main urban area"
201139043 1176500 "Main urban area"
201137273 1175100 "Main urban area"
201232644 1176500 "Main urban area"
201232643 1175100 "Main urban area"
2934527 1175100 "Main urban area"
2933112 1176500 "Main urban area"
201001405 1175000 "Main urban area"
2902033 1176100 "Main urban area"
2943774 1176000 "Main urban area"
201238843 1175600 "Main urban area"
201004422 1175500 "Main urban area"
201033080 1176500 "Main urban area"
201230203 1176500 "Main urban area"
201137559 1176500 "Main urban area"
201003766 1176500 "Main urban area"
201031288 1176500 "Main urban area"
201231189 1175500 "Main urban area"
201136408 1175000 "Main urban area"
201230441 1175000 "Main urban area"
201240395 1175000 "Main urban area"
201201984 1174900 "Main urban area"
201037929 1177400 "Main urban area"
201002895 1176100 "Main urban area"
201201207 1176100 "Main urban area"
201006168 1175800 "Main urban area"
201231188 1175800 "Main urban area"
2937920 1175702 "Main urban area"
201232679 1175800 "Main urban area"
2805641 1175702 "Main urban area"
201238789 1175800 "Main urban area"
2839807 1175702 "Main urban area"
2837131 1175600 "Main urban area"
2934543 1176100 "Main urban area"
2840754 1176000 "Main urban area"
201132073 1175000 "Main urban area"
201034161 1175400 "Main urban area"
201036011 1139100 "Independent Urban Area"
201001091 1139100 "Independent Urban Area"
2804721 1139100 "Independent Urban Area"
2837827 1139100 "Independent Urban Area"
201037940 1139100 "Independent Urban Area"
201135535 1139000 "Independent Urban Area"
201135165 1139000 "Independent Urban Area"
201230666 1163002 "Main urban area"
201040769 1163002 "Main urban area"
201034953 1163002 "Main urban area"
2805328 1163001 "Main urban area"
2831774 1163001 "Main urban area"
201230073 1163002 "Main urban area"
201131219 1163002 "Main urban area"
201234474 1163002 "Main urban area"
201236477 1163001 "Main urban area"
201234903 1163001 "Main urban area"
2934576 1163002 "Main urban area"
201203300 1163002 "Main urban area"
201001532 1163002 "Main urban area"
201139039 1163002 "Main urban area"
